pts,elo_i,elo_n,win_equiv,opp_pts,opp_elo_i,opp_elo_n,forecast
90,1477.1631,1467.1508,37.65601,102,1416.425,1426.4374,0.44373679
102,1416.425,1426.4374,33.464527,90,1477.1631,1467.1508,0.55626321
90,1309.5289,1306.3081,22.271635,99,1452.9072,1456.1281,0.19765776
99,1452.9072,1456.1281,36.51041,90,1309.5289,1306.3081,0.80234224
110,1467.5846,1453.6906,36.257969,115,1328.5258,1342.4198,0.79836929
115,1328.5258,1342.4198,25.392023,110,1467.5846,1453.6906,0.20163071
85,1683.9766,1688.7717,59.468266,75,1605.832,1601.0369,0.7360391
75,1605.832,1601.0369,51.456623,85,1683.9766,1688.7717,0.2639609
92,1650.4375,1654.7625,56.51643,80,1529.2695,1524.9446,0.7812807
80,1529.2695,1524.9446,43.70694,92,1650.4375,1654.7625,0.2187193
106,1460.0784,1455.1124,36.405182,108,1352.5819,1357.5479,0.51078659
108,1352.5819,1357.5479,26.768515,106,1460.0784,1455.1124,0.48921341
96,1584.9437,1579.3822,49.304691,98,1445.0593,1450.6208,0.55714744
98,1445.0593,1450.6208,35.940571,96,1584.9437,1579.3822,0.44285256
88,1558.7816,1552.9524,46.613304,91,1447.2817,1453.111,0.51654363
91,1447.2817,1453.111,36.197994,88,1558.7816,1552.9524,0.48345637
90,1330.6482,1323.7356,23.747339,102,1556.151,1563.0636,0.32685322
102,1556.151,1563.0636,47.650139,90,1330.6482,1323.7356,0.67314678
104,1407.0203,1413.3071,32.142406,98,1453.6906,1447.4037,0.57615048
98,1453.6906,1447.4037,35.608589,104,1407.0203,1413.3071,0.42384952
117,1667.459,1675.6145,58.35165,89,1556.6915,1548.536,0.7708779
89,1556.6915,1548.536,46.158043,117,1667.459,1675.6145,0.2291221
93,1574.4913,1560.6167,47.399975,108,1466.2426,1480.1172,0.51186872
108,1466.2426,1480.1172,39.01025,93,1574.4913,1560.6167,0.48813128
100,1558.5751,1569.5925,48.315117,79,1552.9524,1541.9349,0.6474874
79,1552.9524,1541.9349,45.475193,100,1558.5751,1569.5925,0.3525126
89,1323.7356,1311.975,22.745134,106,1480.1172,1491.8778,0.4195652
106,1480.1172,1491.8778,40.242409,89,1323.7356,1311.975,0.5804348
96,1413.3071,1407.2728,31.541031,107,1456.1281,1462.1624,0.30530888
107,1456.1281,1462.1624,37.136799,96,1413.3071,1407.2728,0.69469112
90,1528.7314,1531.7573,44.417561,88,1514.7887,1511.7628,0.65834039
88,1514.7887,1511.7628,42.327709,90,1528.7314,1531.7573,0.34165961
84,1560.6167,1555.6157,46.88718,94,1630.2041,1635.2051,0.27364177
94,1630.2041,1635.2051,54.726368,84,1560.6167,1555.6157,0.72635823
98,1306.3081,1314.6534,22.971083,93,1455.1124,1446.7671,0.43022329
93,1455.1124,1446.7671,35.54298,98,1306.3081,1314.6534,0.56977671
94,1601.0369,1596.6215,51.022362,96,1524.9446,1529.36,0.46564823
96,1524.9446,1529.36,44.167713,94,1601.0369,1596.6215,0.53435177
87,1450.6208,1441.9194,35.044342,103,1467.1508,1475.8522,0.33831769
103,1467.1508,1475.8522,38.564178,87,1450.6208,1441.9194,0.66168231
81,1688.7717,1696.1172,60.077206,67,1654.7625,1647.417,0.68382788
67,1654.7625,1647.417,55.851627,81,1688.7717,1696.1172,0.31617212
101,1548.536,1554.7058,46.793671,99,1520.2776,1514.1078,0.39819831
99,1520.2776,1514.1078,42.573376,101,1548.536,1554.7058,0.60180169
98,1426.4374,1421.0039,32.915268,103,1392.2705,1397.704,0.4063763
103,1392.2705,1397.704,30.596251,98,1426.4374,1421.0039,0.5936237
89,1447.4037,1459.063,36.814823,83,1675.6145,1663.9552,0.32343271
83,1675.6145,1663.9552,57.335163,89,1447.4037,1459.063,0.67656732
111,1563.0636,1557.0332,47.032722,120,1579.3822,1585.4126,0.33859009
120,1579.3822,1585.4126,49.909363,111,1563.0636,1557.0332,0.66140991
83,1407.2728,1412.9561,32.107304,80,1511.7628,1506.0796,0.49353874
80,1511.7628,1506.0796,41.731949,83,1407.2728,1412.9561,0.50646126
104,1555.6157,1566.0968,47.959545,82,1531.7573,1521.2762,0.67106068
82,1531.7573,1521.2762,43.323597,104,1555.6157,1566.0968,0.32893932
105,1529.36,1539.4752,45.220081,90,1557.0332,1546.918,0.60260868
90,1557.0332,1546.918,45.990917,105,1529.36,1539.4752,0.39739132
117,1541.9349,1549.0684,46.21299,113,1475.8522,1468.7188,0.45134366
113,1475.8522,1468.7188,37.819447,117,1541.9349,1549.0684,0.54865634
92,1554.7058,1559.4558,47.281113,87,1357.5479,1352.7979,0.63628733
87,1357.5479,1352.7979,26.332155,92,1554.7058,1559.4558,0.36371264
108,1397.704,1393.9087,30.224703,112,1421.0039,1424.7992,0.32964933
112,1421.0039,1424.7992,33.298622,108,1397.704,1393.9087,0.67035067
101,1506.0796,1510.9885,42.246571,100,1462.1624,1457.2534,0.41998416
100,1462.1624,1457.2534,36.627075,101,1506.0796,1510.9885,0.58001584
83,1569.5925,1554.985,46.822365,99,1459.063,1473.6705,0.51514858
99,1459.063,1473.6705,38.33622,83,1569.5925,1554.985,0.48485142
99,1635.2051,1636.7073,54.866096,96,1453.111,1451.6088,0.83532739
96,1453.111,1451.6088,36.042652,99,1635.2051,1636.7073,0.16467261
107,1342.4198,1371.058,28.029549,76,1314.6534,1286.0153,0.39751977
76,1314.6534,1286.0153,20.627623,107,1342.4198,1371.058,0.60248023
98,1468.7188,1500.572,41.154308,77,1585.4126,1553.5593,0.22315228
77,1585.4126,1553.5593,46.675762,98,1468.7188,1500.572,0.77684772
81,1311.975,1311.0537,22.667736,92,1696.1172,1697.0385,0.058033645
92,1696.1172,1697.0385,60.15284,81,1311.975,1311.0537,0.94196635
81,1663.9552,1650.6133,56.142044,105,1647.417,1660.7589,0.38214713
105,1647.417,1660.7589,57.052189,81,1663.9552,1650.6133,0.61785287
104,1514.1078,1529.8617,44.22002,96,1596.6215,1580.8676,0.25910354
96,1596.6215,1580.8676,49.453987,104,1514.1078,1529.8617,0.74089646
103,1451.6088,1447.0314,35.570213,105,1566.0968,1570.6742,0.47916213
105,1566.0968,1570.6742,48.424911,103,1451.6088,1447.0314,0.5208379
112,1559.4558,1538.1926,45.086926,135,1412.9561,1434.2192,0.56652182
135,1412.9561,1434.2192,34.256027,112,1559.4558,1538.1926,0.43347818
113,1546.918,1554.1154,46.732956,110,1521.2762,1514.0789,0.39459431
110,1521.2762,1514.0789,42.570347,113,1546.918,1554.1154,0.60540569
101,1371.058,1375.8065,28.479507,95,1352.7979,1348.0493,0.6639083
95,1352.7979,1348.0493,25.899706,101,1371.058,1375.8065,0.3360917
89,1446.7671,1433.9534,34.228893,97,1441.9194,1454.7332,0.64646846
97,1441.9194,1454.7332,36.365902,89,1446.7671,1433.9534,0.35353154
114,1549.0684,1554.1864,46.740265,68,1286.0153,1280.8972,0.88991779
68,1286.0153,1280.8972,20.225948,114,1549.0684,1554.1864,0.11008221
81,1529.8617,1510.3839,42.183205,88,1311.0537,1330.5315,0.8623808
88,1311.0537,1330.5315,24.338238,81,1529.8617,1510.3839,0.1376192
93,1539.4752,1527.3007,43.952904,103,1393.9087,1406.0833,0.56520212
103,1393.9087,1406.0833,31.422974,93,1539.4752,1527.3007,0.43479791
96,1554.985,1544.6938,45.760918,106,1457.2534,1467.5446,0.49673551
106,1457.2534,1467.5446,37.697048,96,1554.985,1544.6938,0.50326449
109,1473.6705,1478.0441,38.793362,106,1510.9885,1506.615,0.58924055
106,1510.9885,1506.615,41.788094,109,1473.6705,1478.0441,0.41075945
88,1697.0385,1684.9485,59.14719,98,1553.5593,1565.6493,0.56224692
98,1553.5593,1565.6493,47.913944,88,1697.0385,1684.9485,0.43775311
95,1491.8778,1487.649,39.799091,112,1660.7589,1664.9877,0.17540365
112,1660.7589,1664.9877,57.426174,95,1491.8778,1487.649,0.82459635
99,1580.8676,1572.1014,48.569614,102,1538.1926,1546.9587,0.69451284
102,1538.1926,1546.9587,45.995132,99,1580.8676,1572.1014,0.30548716
90,1454.7332,1449.843,35.860245,97,1684.9485,1689.8386,0.3209129
97,1684.9485,1689.8386,59.557362,90,1454.7332,1449.843,0.6790871
95,1433.9534,1429.5291,33.778324,100,1447.0314,1451.4557,0.34278017
100,1447.0314,1451.4557,36.026833,95,1433.9534,1429.5291,0.65721983
105,1514.0789,1518.3345,43.015884,96,1424.7992,1420.5436,0.74830288
96,1424.7992,1420.5436,32.868874,105,1514.0789,1518.3345,0.25169712
101,1434.2192,1430.1,33.836369,103,1375.8065,1379.9258,0.44043529
103,1375.8065,1379.9258,28.872555,101,1434.2192,1430.1,0.55956471
104,1636.7073,1641.3979,55.300068,94,1554.1154,1549.4247,0.74098295
94,1554.1154,1549.4247,46.24976,104,1636.7073,1641.3979,0.25901705
67,1572.1014,1558.2653,47.159103,113,1650.6133,1664.4495,0.26355028
113,1650.6133,1664.4495,57.378757,67,1572.1014,1558.2653,0.73644972
99,1570.6742,1573.1599,48.676807,92,1406.0833,1403.5975,0.82099569
92,1406.0833,1403.5975,31.176828,99,1570.6742,1573.1599,0.17900431
85,1478.0441,1470.2582,37.98,102,1527.3007,1535.0865,0.2975086
102,1527.3007,1535.0865,44.764099,85,1478.0441,1470.2582,0.7024914
94,1510.3839,1517.6793,42.947323,86,1554.1864,1546.891,0.58017671
86,1554.1864,1546.891,45.988129,94,1510.3839,1517.6793,0.41982329
101,1348.0493,1359.8623,26.982477,76,1330.5315,1318.7185,0.66295415
76,1330.5315,1318.7185,23.316607,101,1348.0493,1359.8623,0.33704585
102,1449.843,1461.3984,37.057396,94,1420.5436,1408.9882,0.39963526
94,1420.5436,1408.9882,31.711555,102,1449.843,1461.3984,0.60036474
105,1535.0865,1544,45.689102,97,1430.1,1421.1865,0.5071758
97,1430.1,1421.1865,32.933681,105,1535.0865,1544,0.49282423
119,1467.5446,1476.2032,38.600876,106,1280.8972,1272.2385,0.62217307
106,1280.8972,1272.2385,19.558468,119,1467.5446,1476.2032,0.3778269
95,1546.9587,1537.8036,45.046516,98,1487.649,1496.8042,0.71444273
98,1487.649,1496.8042,40.759083,95,1546.9587,1537.8036,0.28555727
107,1500.572,1508.698,42.006485,102,1641.3979,1633.272,0.44151568
102,1641.3979,1633.272,54.546024,107,1500.572,1508.698,0.55848432
110,1544.6938,1552.4492,46.561504,102,1403.5975,1395.8422,0.55886805
102,1403.5975,1395.8422,30.41375,110,1544.6938,1552.4492,0.44113195
94,1451.4557,1447.1288,35.580254,100,1689.8386,1694.1655,0.31075409
100,1689.8386,1694.1655,59.916435,94,1451.4557,1447.1288,0.68924594
109,1518.3345,1521.7151,43.36948,105,1470.2582,1466.8776,0.70106947
105,1470.2582,1466.8776,37.627548,109,1518.3345,1521.7151,0.29893053
90,1272.2385,1259.7397,18.621948,100,1318.7185,1331.2173,0.57641798
100,1318.7185,1331.2173,24.398336,90,1272.2385,1259.7397,0.42358202
90,1379.9258,1371.2333,28.046099,110,1429.5291,1438.2216,0.29709166
110,1429.5291,1438.2216,34.665169,90,1379.9258,1371.2333,0.70290834
80,1573.1599,1564.2991,47.77626,94,1565.6493,1574.5101,0.36995459
94,1565.6493,1574.5101,48.813385,80,1573.1599,1564.2991,0.63004541
108,1549.4247,1540.6128,45.338108,119,1506.615,1515.4269,0.41843194
119,1506.615,1515.4269,42.711521,108,1549.4247,1540.6128,0.58156806
105,1546.891,1553.6863,46.688824,93,1517.6793,1510.884,0.6778267
93,1517.6793,1510.884,42.235619,105,1546.891,1553.6863,0.3221733
90,1664.9877,1659.2581,56.91869,93,1558.2653,1563.9949,0.50967312
93,1558.2653,1563.9949,47.74522,90,1664.9877,1659.2581,0.49032688
103,1476.2032,1482.1526,39.223305,99,1359.8623,1353.913,0.52349919
99,1359.8623,1353.913,26.434259,103,1476.2032,1482.1526,0.47650081
95,1552.4492,1560.0624,47.343231,85,1574.5101,1566.897,0.61031902
85,1574.5101,1566.897,48.041031,95,1552.4492,1560.0624,0.38968098
84,1515.4269,1508.1777,41.951942,109,1633.272,1640.5211,0.22200555
109,1633.272,1640.5211,55.219219,84,1515.4269,1508.1777,0.77799445
98,1421.1865,1419.452,32.758938,106,1664.4495,1666.184,0.12174797
106,1664.4495,1666.184,57.531391,98,1421.1865,1419.452,0.87825203
111,1537.8036,1532.7252,44.51836,115,1694.1655,1699.2439,0.41959277
115,1694.1655,1699.2439,60.333218,111,1537.8036,1532.7252,0.58040726
100,1371.2333,1365.6415,27.520508,120,1508.698,1514.2898,0.20311195
120,1508.698,1514.2898,42.592442,100,1371.2333,1365.6415,0.79688805
91,1466.8776,1471.5083,38.110451,83,1408.9882,1404.3574,0.71277183
83,1408.9882,1404.3574,31.251997,91,1466.8776,1471.5083,0.28722817
131,1438.2216,1448.7786,35.750378,113,1447.1288,1436.5718,0.62816954
113,1447.1288,1436.5718,34.496357,131,1438.2216,1448.7786,0.37183046
94,1553.6863,1557.3998,47.070339,76,1353.913,1350.1995,0.84885311
76,1353.913,1350.1995,26.095047,94,1553.6863,1557.3998,0.15114689
80,1331.2173,1325.0879,23.864243,119,1540.6128,1546.7422,0.14417678
119,1540.6128,1546.7422,45.972752,80,1331.2173,1325.0879,0.85582322
79,1659.2581,1660.8151,57.057178,77,1510.884,1509.327,0.80686325
77,1510.884,1509.327,42.072426,79,1659.2581,1660.8151,0.19313675
88,1461.3984,1451.7822,36.060585,109,1496.8042,1506.4204,0.31443667
109,1496.8042,1506.4204,41.767689,88,1461.3984,1451.7822,0.68556333
116,1451.7822,1461.9934,37.119236,100,1471.5083,1461.2971,0.61351079
100,1471.5083,1461.2971,37.046864,116,1451.7822,1461.9934,0.38648921
113,1640.5211,1646.8964,55.804161,104,1436.5718,1430.1965,0.64528573
104,1436.5718,1430.1965,33.846188,113,1640.5211,1646.8964,0.3547143
103,1560.0624,1562.876,47.630978,95,1404.3574,1401.5438,0.81335449
95,1404.3574,1401.5438,30.974028,103,1560.0624,1562.876,0.18664551
106,1482.1526,1468.0444,37.749149,117,1509.327,1523.4352,0.60329604
117,1509.327,1523.4352,43.549259,106,1482.1526,1468.0444,0.39670396
97,1419.452,1414.0811,32.21983,106,1660.8151,1666.186,0.30709174
106,1660.8151,1666.186,57.531574,97,1419.452,1414.0811,0.69290829
108,1506.4204,1501.1842,41.218521,115,1521.7151,1526.9513,0.33991128
115,1521.7151,1526.9513,43.916443,108,1506.4204,1501.1842,0.66008872
114,1666.184,1674.8508,58.285839,81,1544,1535.3331,0.78227842
81,1544,1535.3331,44.789745,114,1666.184,1674.8508,0.21772158
115,1564.2991,1567.6021,48.112785,100,1365.6415,1362.3385,0.84802723
100,1365.6415,1362.3385,27.212353,115,1564.2991,1567.6021,0.15197277
109,1566.897,1576.5879,49.023201,103,1532.7252,1523.0343,0.4063831
103,1532.7252,1523.0343,43.50737,109,1566.897,1576.5879,0.5936169
96,1395.8422,1391.6915,30.00852,107,1514.2898,1518.4404,0.22140706
107,1514.2898,1518.4404,43.02697,96,1395.8422,1391.6915,0.77859294
90,1448.7786,1446.332,35.498161,92,1508.1777,1510.6243,0.28545219
92,1508.1777,1510.6243,42.208393,90,1448.7786,1446.332,0.71454781
107,1699.2439,1699.7478,60.374298,100,1259.7397,1259.2358,0.95712459
100,1259.7397,1259.2358,18.584862,107,1699.2439,1699.7478,0.042875409
86,1325.0879,1321.1206,23.522247,113,1563.9949,1567.9622,0.12445468
113,1563.9949,1567.9622,48.149418,86,1325.0879,1321.1206,0.87554532
90,1259.2358,1241.1395,17.287764,112,1350.1995,1368.2958,0.51300144
112,1350.1995,1368.2958,27.76939,90,1259.2358,1241.1395,0.48699856
101,1557.3998,1565.8843,47.937889,85,1535.3331,1526.8486,0.66877997
85,1535.3331,1526.8486,43.905727,101,1557.3998,1565.8843,0.33122003
96,1546.7422,1550.8159,46.393234,84,1414.0811,1410.0073,0.79237562
84,1414.0811,1410.0073,31.813034,96,1546.7422,1550.8159,0.20762438
103,1461.9934,1471.0951,38.067326,86,1446.332,1437.2303,0.66056216
86,1446.332,1437.2303,34.563717,103,1461.9934,1471.0951,0.33943784
76,1321.1206,1317.4763,23.210691,88,1674.8508,1678.4951,0.18837732
88,1674.8508,1678.4951,58.598919,76,1321.1206,1317.4763,0.81162268
81,1666.186,1647.9075,55.896305,92,1401.5438,1419.8224,0.72066379
92,1401.5438,1419.8224,32.796223,81,1666.186,1647.9075,0.27933618
112,1523.0343,1537.3822,45.002743,99,1468.0444,1453.6965,0.43558514
99,1468.0444,1453.6965,36.258587,112,1523.0343,1537.3822,0.56441486
83,1362.3385,1359.0146,26.904013,92,1699.7478,1703.0717,0.20316361
92,1699.7478,1703.0717,60.644012,83,1362.3385,1359.0146,0.79683638
102,1526.9513,1520.777,43.271389,107,1461.2971,1467.4714,0.45073277
107,1461.2971,1467.4714,37.689426,102,1526.9513,1520.777,0.54926723
107,1567.6021,1569.4662,48.302284,88,1241.1395,1239.2754,0.92092019
88,1241.1395,1239.2754,17.157988,107,1567.6021,1569.4662,0.079079807
107,1410.0073,1420.5184,32.866337,104,1526.8486,1516.3375,0.22300512
104,1526.8486,1516.3375,42.80687,107,1410.0073,1420.5184,0.77699488
95,1562.876,1568.5858,48.21283,93,1510.6243,1504.9144,0.43171406
93,1510.6243,1504.9144,41.609764,95,1562.876,1568.5858,0.56828594
117,1565.8843,1578.8309,49.249222,108,1550.8159,1537.8693,0.38015139
108,1550.8159,1537.8693,45.053341,117,1565.8843,1578.8309,0.61984861
114,1523.4352,1530.9397,44.332375,85,1391.6915,1384.187,0.7915054
85,1391.6915,1384.187,29.281734,114,1523.4352,1530.9397,0.2084946
91,1501.1842,1516.6301,42.837502,70,1576.5879,1561.142,0.53533792
70,1576.5879,1561.142,47.453716,91,1501.1842,1516.6301,0.46466208
99,1567.9622,1558.449,47.17794,101,1430.1965,1439.7097,0.79716825
101,1430.1965,1439.7097,34.817631,99,1567.9622,1558.449,0.20283175
85,1568.5858,1560.4772,47.385693,92,1678.4951,1686.6038,0.48574322
92,1678.4951,1686.6038,59.286545,85,1568.5858,1560.4772,0.51425678
101,1516.6301,1513.4115,42.500443,109,1646.8964,1650.115,0.20990151
109,1646.8964,1650.115,56.096886,101,1516.6301,1513.4115,0.79009849
93,1561.142,1564.5754,47.804455,89,1516.3375,1512.9041,0.69710743
89,1516.3375,1512.9041,42.447281,93,1561.142,1564.5754,0.30289257
129,1518.4404,1522.085,43.408146,96,1239.2754,1235.6309,0.89868057
96,1239.2754,1235.6309,16.90634,129,1518.4404,1522.085,0.10131943
99,1703.0717,1703.7438,60.698284,95,1359.0146,1358.3425,0.92798877
95,1359.0146,1358.3425,26.841881,99,1703.0717,1703.7438,0.072011232
92,1368.2958,1373.3237,28.243822,87,1384.187,1379.1591,0.61873186
87,1384.187,1379.1591,28.799208,92,1368.2958,1373.3237,0.38126814
83,1317.4763,1330.995,24.378847,76,1569.4662,1555.9475,0.29423076
76,1569.4662,1555.9475,46.921261,83,1317.4763,1330.995,0.70576924
101,1420.5184,1410.3353,31.845718,119,1419.8224,1430.0055,0.36085862
119,1419.8224,1430.0055,33.826759,101,1420.5184,1410.3353,0.63914138
106,1453.6965,1462.2847,37.149517,97,1520.777,1512.1888,0.54723376
97,1520.777,1512.1888,42.372349,106,1453.6965,1462.2847,0.45276624
92,1650.115,1654.7229,56.512875,90,1537.3822,1532.7743,0.51831579
90,1537.3822,1532.7743,44.523472,92,1650.115,1654.7229,0.48168424
108,1537.8693,1531.1785,44.357254,119,1558.449,1565.1398,0.33311886
119,1558.449,1565.1398,47.862007,108,1537.8693,1531.1785,0.66688114
87,1235.6309,1233.1547,16.736929,115,1560.4772,1562.9534,0.079760015
115,1560.4772,1562.9534,47.638882,87,1235.6309,1233.1547,0.92023998
122,1358.3425,1374.6711,28.371614,100,1439.7097,1423.3811,0.52678907
100,1439.7097,1423.3811,33.155216,122,1358.3425,1374.6711,0.47321093
91,1373.3237,1369.3954,27.872816,103,1512.9041,1516.8324,0.20114791
103,1512.9041,1516.8324,42.858673,91,1373.3237,1369.3954,0.79885209
84,1555.9475,1546.9471,45.993935,91,1437.2303,1446.2307,0.52691013
91,1437.2303,1446.2307,35.487724,84,1555.9475,1546.9471,0.47308987
99,1522.085,1515.0364,42.670631,107,1686.6038,1693.6523,0.40820277
107,1686.6038,1693.6523,59.874039,99,1522.085,1515.0364,0.59179723
75,1430.0055,1419.9896,32.813065,104,1504.9144,1514.9303,0.26759541
104,1504.9144,1514.9303,42.659519,75,1430.0055,1419.9896,0.73240459
85,1578.8309,1583.4651,49.714512,73,1471.0951,1466.4609,0.76778102
73,1471.0951,1466.4609,37.584145,85,1578.8309,1583.4651,0.23221898
85,1379.1591,1378.0764,28.695786,93,1703.7438,1704.8264,0.079870641
93,1703.7438,1704.8264,60.785519,85,1379.1591,1378.0764,0.92012936
85,1530.9397,1515.3315,42.701538,118,1531.1785,1546.7866,0.35961843
118,1531.1785,1546.7866,45.977345,85,1530.9397,1515.3315,0.64038157
92,1467.4714,1462.4221,37.163807,116,1647.9075,1652.9568,0.16598976
116,1647.9075,1652.9568,56.353867,92,1467.4714,1462.4221,0.83401024
95,1410.3353,1421.8578,33.001392,91,1513.4115,1501.889,0.23703569
91,1513.4115,1501.889,41.292454,95,1410.3353,1421.8578,0.76296431
72,1233.1547,1231.1312,16.599432,74,1330.995,1333.0184,0.24252963
74,1330.995,1333.0184,24.556585,72,1233.1547,1231.1312,0.75747037
111,1369.3954,1392.2739,30.065243,100,1532.7743,1509.8958,0.18003196
100,1532.7743,1509.8958,42.132038,111,1369.3954,1392.2739,0.81996804
87,1564.5754,1576.9747,49.062218,73,1654.7229,1642.3236,0.51417512
73,1654.7229,1642.3236,55.385284,87,1564.5754,1576.9747,0.48582488
94,1515.3315,1517.7433,42.954018,91,1423.3811,1420.9694,0.7511875
91,1423.3811,1420.9694,32.911785,94,1515.3315,1517.7433,0.2488125
87,1512.1888,1508.8859,42.02618,91,1565.1398,1568.4427,0.29308325
91,1565.1398,1568.4427,48.198288,87,1512.1888,1508.8859,0.70691675
85,1546.9471,1557.2024,47.050087,80,1562.9534,1552.6981,0.33899289
80,1562.9534,1552.6981,46.587128,85,1546.9471,1557.2024,0.66100711
112,1374.6711,1381.2574,29.000147,103,1378.0764,1371.4901,0.63553667
103,1378.0764,1371.4901,28.070356,112,1374.6711,1381.2574,0.36446333
113,1652.9568,1656.3141,56.655666,111,1462.4221,1459.0648,0.62741888
111,1462.4221,1459.0648,36.815014,113,1652.9568,1656.3141,0.37258115
89,1516.8324,1508.6907,42.005718,91,1446.2307,1454.3724,0.72751725
91,1446.2307,1454.3724,36.328552,89,1516.8324,1508.6907,0.27248275
87,1693.6523,1697.74,60.21032,84,1514.9303,1510.8427,0.61139041
84,1514.9303,1510.8427,42.231281,87,1693.6523,1697.74,0.38860959
108,1704.8264,1710.4385,61.233971,103,1546.7866,1541.1746,0.58275759
103,1546.7866,1541.1746,45.396366,108,1704.8264,1710.4385,0.41724241
100,1462.2847,1472.1202,38.174332,96,1501.889,1492.0535,0.30925012
96,1501.889,1492.0535,40.26083,100,1462.2847,1472.1202,0.69074988
108,1392.2739,1389.8971,29.834036,109,1419.9896,1422.3665,0.32405668
109,1419.9896,1422.3665,33.052731,108,1392.2739,1389.8971,0.67594332
117,1541.1746,1532.8843,44.534924,123,1421.8578,1430.1481,0.52777046
123,1421.8578,1430.1481,33.841259,117,1541.1746,1532.8843,0.47222954
95,1508.8859,1516.3171,42.804733,87,1557.2024,1549.7711,0.57383466
87,1557.2024,1549.7711,46.2855,95,1508.8859,1516.3171,0.42616534
93,1472.1202,1470.9617,38.053402,94,1642.3236,1643.4822,0.17430544
94,1642.3236,1643.4822,55.491741,93,1472.1202,1470.9617,0.82569456
87,1576.9747,1578.1326,49.178905,76,1231.1312,1229.9734,0.92867297
76,1231.1312,1229.9734,16.521135,87,1576.9747,1578.1326,0.071327031
92,1420.9694,1419.1748,32.731037,105,1710.4385,1712.233,0.096044838
105,1710.4385,1712.233,61.376041,92,1420.9694,1419.1748,0.90395516
98,1583.4651,1599.9586,51.350803,89,1656.3141,1639.8206,0.26992583
89,1656.3141,1639.8206,55.154533,98,1583.4651,1599.9586,0.73007417
96,1568.4427,1570.4242,48.399544,94,1466.4609,1464.4795,0.76182312
94,1466.4609,1464.4795,37.377831,96,1568.4427,1570.4242,0.23817688
102,1552.6981,1555.7084,46.896698,97,1459.0648,1456.0546,0.7529937
97,1459.0648,1456.0546,36.502792,102,1552.6981,1555.7084,0.2470063
81,1333.0184,1325.6593,23.91374,85,1389.8971,1397.2562,0.56173992
