game_id,year_id,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,forecast
200702260dal,2007,dal,mavericks,110,1746.4465,1748.4341,64.009392,atl,hawks,87,1408.2103,1406.2228,0.92571729
200702260hou,2007,hou,rockets,72,1600.8159,1582.5864,49.496643,bos,celtics,77,1319.3141,1337.5436,0.89989883
200702260hou,2007,bos,celtics,77,1319.3141,1337.5436,24.841936,hou,rockets,72,1600.8159,1582.5864,0.10010117
200702260lac,2007,lac,clippers,100,1472.6431,1477.361,38.586624,cha,hornets,93,1434.7345,1430.0166,0.68866074
200702260lac,2007,cha,hornets,93,1434.7345,1430.0166,33.696377,lac,clippers,100,1472.6431,1477.361,0.31133926
200702260mem,2007,den,nuggets,111,1478.9419,1485.4081,39.428707,mem,grizzlies,107,1385.0074,1378.5413,0.49127185
200702260mem,2007,mem,grizzlies,107,1385.0074,1378.5413,28.616688,den,nuggets,111,1478.9419,1485.4081,0.50872815
200702260nyk,2007,nyk,knicks,99,1434.8926,1442.6141,34.982811,mia,heat,93,1534.5013,1526.7798,0.50056303
200702260nyk,2007,mia,heat,93,1534.5013,1526.7798,43.763447,nyk,knicks,99,1434.8926,1442.6141,0.49943697
200702260phi,2007,phi,sixers,89,1397.6512,1405.572,31.244133,sac,kings,82,1481.5363,1473.6155,0.5231747
200702260phi,2007,sac,kings,82,1481.5363,1473.6155,38.195332,phi,sixers,89,1397.6512,1405.572,0.4768253
200702260sas,2007,sas,spurs,107,1682.4745,1687.4628,59.249969,tor,raptors,91,1552.3817,1547.3934,0.78993279
200702260sas,2007,tor,raptors,91,1552.3817,1547.3934,45.9063,sas,spurs,107,1682.4745,1687.4628,0.21006721
200702260sea,2007,sea,thunder,97,1447.5995,1459.1504,36.68961,por,trailblazers,73,1431.5477,1419.9968,0.66106588
200702260sea,2007,por,trailblazers,73,1431.5477,1419.9968,32.683548,sea,thunder,97,1447.5995,1459.1504,0.33893412
200702260uta,2007,lal,lakers,102,1536.3223,1551.0814,46.287174,uta,jazz,94,1592.765,1578.0059,0.28893608
200702260uta,2007,uta,jazz,94,1592.765,1578.0059,49.035702,lal,lakers,102,1536.3223,1551.0814,0.71106392
200702270cle,2007,cle,cavaliers,97,1545.2032,1549.7012,46.144737,nok,pelicans,89,1481.2925,1476.7946,0.71981543
200702270cle,2007,nok,pelicans,89,1481.2925,1476.7946,38.52742,cle,cavaliers,97,1545.2032,1549.7012,0.28018457
200702270ind,2007,pho,suns,103,1673.6787,1680.582,58.666702,ind,pacers,92,1459.9796,1453.0763,0.65802485
200702270ind,2007,ind,pacers,92,1459.9796,1453.0763,36.060585,pho,suns,103,1673.6787,1680.582,0.34197515
200702270mil,2007,gsw,warriors,101,1428.1774,1414.0864,32.090942,mil,bucks,122,1375.9913,1390.0823,0.43162131
200702270mil,2007,mil,bucks,122,1375.9913,1390.0823,29.726429,gsw,warriors,101,1428.1774,1414.0864,0.56837869
200702270min,2007,dal,mavericks,91,1748.4341,1757.0671,64.622063,min,timberwolves,65,1459.4478,1450.8147,0.74798471
200702270min,2007,min,timberwolves,65,1459.4478,1450.8147,35.826962,dal,mavericks,91,1748.4341,1757.0671,0.25201529
200702270njn,2007,was,wizards,101,1510.9243,1501.9023,41.158112,njn,nets,113,1475.7509,1484.7728,0.40777487
200702270njn,2007,njn,nets,113,1475.7509,1484.7728,39.362175,was,wizards,101,1510.9243,1501.9023,0.59222513
200702280bos,2007,nyk,knicks,94,1442.6141,1433.3649,34.036961,bos,celtics,102,1337.5436,1346.7928,0.50729656
200702280bos,2007,bos,celtics,102,1337.5436,1346.7928,25.669014,nyk,knicks,94,1442.6141,1433.3649,0.49270341
200702280chi,2007,gsw,warriors,83,1414.0864,1407.0529,31.390802,chi,bulls,113,1562.7885,1569.822,0.19284266
200702280chi,2007,chi,bulls,113,1562.7885,1569.822,48.206947,gsw,warriors,83,1414.0864,1407.0529,0.80715734
200702280den,2007,orl,magic,101,1470.6879,1464.2119,37.215359,den,nuggets,111,1485.4081,1491.884,0.34065366
200702280den,2007,den,nuggets,111,1485.4081,1491.884,40.107376,orl,magic,101,1470.6879,1464.2119,0.65934634
200702280hou,2007,tor,raptors,106,1547.3934,1568.9988,48.12323,hou,rockets,90,1582.5864,1560.9811,0.31470072
200702280hou,2007,hou,rockets,90,1582.5864,1560.9811,47.304794,tor,raptors,106,1547.3934,1568.9988,0.68529928
200702280lac,2007,sea,thunder,91,1459.1504,1454.8279,36.241749,lac,clippers,96,1477.361,1481.6835,0.33615535
200702280lac,2007,lac,clippers,96,1477.361,1481.6835,39.038738,sea,thunder,91,1459.1504,1454.8279,0.66384465
200702280mem,2007,mem,grizzlies,88,1378.5413,1369.1483,27.727913,uta,jazz,104,1578.0059,1587.3988,0.36064535
200702280mem,2007,uta,jazz,104,1578.0059,1587.3988,49.978508,mem,grizzlies,88,1378.5413,1369.1483,0.63935465
200702280nok,2007,atl,hawks,100,1406.2228,1402.1881,30.909969,nok,pelicans,107,1476.7946,1480.8292,0.27251691
200702280nok,2007,nok,pelicans,107,1476.7946,1480.8292,38.949348,atl,hawks,100,1406.2228,1402.1881,0.72748309
200702280phi,2007,phi,sixers,99,1405.572,1417.5605,32.43882,pho,suns,94,1680.582,1668.5935,0.26748142
200702280phi,2007,pho,suns,94,1680.582,1668.5935,57.629265,phi,sixers,99,1405.572,1417.5605,0.73251855
200702280sac,2007,cha,hornets,120,1430.0166,1422.6656,32.952343,sac,kings,135,1473.6155,1480.9664,0.30435991
200702280sac,2007,sac,kings,135,1473.6155,1480.9664,38.963703,cha,hornets,120,1430.0166,1422.6656,0.69564009
200702280was,2007,mia,heat,92,1526.7798,1539.3409,45.071789,was,wizards,83,1501.9023,1489.3412,0.39354378
200702280was,2007,was,wizards,83,1501.9023,1489.3412,39.840813,mia,heat,92,1526.7798,1539.3409,0.60645622
200703010dal,2007,dal,mavericks,95,1757.0671,1758.374,64.713463,cle,cavaliers,92,1549.7012,1548.3943,0.85437566
200703010dal,2007,cle,cavaliers,92,1549.7012,1548.3943,46.00975,dal,mavericks,95,1757.0671,1758.374,0.14562434
200703010por,2007,por,trailblazers,127,1419.9968,1437.1971,34.427994,cha,hornets,90,1422.6656,1405.4653,0.63651806
200703010por,2007,cha,hornets,90,1422.6656,1405.4653,31.233576,por,trailblazers,127,1419.9968,1437.1971,0.36348194
200703010sea,2007,sea,thunder,77,1454.8279,1458.4456,36.616505,lac,clippers,75,1481.6835,1478.0658,0.60373521
200703010sea,2007,lac,clippers,75,1481.6835,1478.0658,38.660309,sea,thunder,77,1454.8279,1458.4456,0.39626479
200703020chi,2007,chi,bulls,104,1569.822,1574.6431,48.695946,nok,pelicans,93,1480.8292,1476.0082,0.74799174
200703020chi,2007,nok,pelicans,93,1480.8292,1476.0082,38.445244,chi,bulls,104,1569.822,1574.6431,0.25200826
200703020den,2007,den,nuggets,97,1491.884,1479.5919,38.819904,hou,rockets,108,1560.9811,1573.2732,0.54435599
200703020den,2007,hou,rockets,108,1560.9811,1573.2732,48.557224,den,nuggets,97,1491.884,1479.5919,0.45564401
200703020lal,2007,lal,lakers,108,1551.0814,1535.8013,44.703835,sac,kings,116,1480.9664,1496.2466,0.72696149
200703020lal,2007,sac,kings,116,1480.9664,1496.2466,40.564865,lal,lakers,108,1551.0814,1535.8013,0.27303851
200703020mia,2007,mia,heat,85,1539.3409,1544.7439,45.632137,det,pistons,82,1630.1442,1624.7412,0.51323211
200703020mia,2007,det,pistons,82,1630.1442,1624.7412,53.620445,mia,heat,85,1539.3409,1544.7439,0.48676789
200703020min,2007,min,timberwolves,83,1450.8147,1433.6674,34.06778,uta,jazz,109,1587.3988,1604.5461,0.44754496
200703020min,2007,uta,jazz,109,1587.3988,1604.5461,51.673561,min,timberwolves,83,1450.8147,1433.6674,0.55245507
200703020nyk,2007,gsw,warriors,97,1407.0529,1401.2919,30.821703,nyk,knicks,106,1433.3649,1439.1259,0.32582915
200703020nyk,2007,nyk,knicks,106,1433.3649,1439.1259,34.625263,gsw,warriors,97,1407.0529,1401.2919,0.67417085
200703020phi,2007,mem,grizzlies,112,1369.1483,1365.3926,27.376339,phi,sixers,117,1417.5605,1421.3163,0.29852545
200703020phi,2007,phi,sixers,117,1417.5605,1421.3163,32.816349,mem,grizzlies,112,1369.1483,1365.3926,0.70147455
200703020pho,2007,ind,pacers,90,1453.0763,1448.7937,35.618481,pho,suns,115,1668.5935,1672.8761,0.13988286
200703020pho,2007,pho,suns,115,1668.5935,1672.8761,58.002914,ind,pacers,90,1453.0763,1448.7937,0.86011714
200703020sas,2007,sas,spurs,98,1687.4628,1691.4462,59.583496,orl,magic,74,1464.2119,1460.2285,0.86538804
200703020sas,2007,orl,magic,74,1464.2119,1460.2285,36.801483,sas,spurs,98,1687.4628,1691.4462,0.13461196
200703020tor,2007,mil,bucks,94,1390.0823,1416.3521,32.317657,tor,raptors,81,1568.9988,1542.729,0.1672042
200703020tor,2007,tor,raptors,81,1568.9988,1542.729,45.423363,mil,bucks,94,1390.0823,1416.3521,0.8327958
200703020was,2007,was,wizards,93,1489.3412,1491.1272,40.02803,atl,hawks,92,1402.1881,1400.4021,0.74599022
200703020was,2007,atl,hawks,92,1402.1881,1400.4021,30.734171,was,wizards,93,1489.3412,1491.1272,0.25400978
200703030atl,2007,atl,hawks,100,1400.4021,1392.5908,29.970097,nyk,knicks,104,1439.1259,1446.9371,0.58728051
200703030atl,2007,nyk,knicks,104,1439.1259,1446.9371,35.427212,atl,hawks,100,1400.4021,1392.5908,0.41271949
200703030cle,2007,tor,raptors,97,1542.729,1530.9851,44.202229,cle,cavaliers,120,1548.3943,1560.1382,0.35245663
200703030cle,2007,cle,cavaliers,120,1548.3943,1560.1382,47.218441,tor,raptors,97,1542.729,1530.9851,0.64754337
200703030dal,2007,dal,mavericks,103,1758.374,1759.3539,64.781761,orl,magic,98,1460.2285,1459.2487,0.90820479
200703030dal,2007,orl,magic,98,1460.2285,1459.2487,36.699802,dal,mavericks,103,1758.374,1759.3539,0.091795206
200703030hou,2007,hou,rockets,74,1573.2732,1556.3945,46.834236,sas,spurs,97,1691.4462,1708.3248,0.47387081
200703030hou,2007,sas,spurs,97,1691.4462,1708.3248,60.962414,hou,rockets,74,1573.2732,1556.3945,0.52612919
200703030lac,2007,ind,pacers,64,1448.7937,1438.2451,34.535145,lac,clippers,87,1478.0658,1488.6144,0.3220973
200703030lac,2007,lac,clippers,87,1478.0658,1488.6144,39.764637,ind,pacers,64,1448.7937,1438.2451,0.6779027
200703030mem,2007,det,pistons,92,1624.7412,1627.5726,53.888706,mem,grizzlies,89,1365.3926,1362.5612,0.71448851
200703030mem,2007,mem,grizzlies,89,1365.3926,1362.5612,27.112768,det,pistons,92,1624.7412,1627.5726,0.28551152
200703030njn,2007,njn,nets,88,1484.7728,1466.8889,37.493942,bos,celtics,96,1346.7928,1364.6768,0.79736769
200703030njn,2007,bos,celtics,96,1346.7928,1364.6768,27.309584,njn,nets,88,1484.7728,1466.8889,0.20263231
200703030por,2007,sac,kings,104,1496.2466,1506.7347,41.664951,por,trailblazers,96,1437.1971,1426.709,0.44133878
200703030por,2007,por,trailblazers,96,1437.1971,1426.709,33.360947,sac,kings,104,1496.2466,1506.7347,0.55866122
200703040bos,2007,bos,celtics,124,1364.6768,1372.1552,28.010965,min,timberwolves,117,1433.6674,1426.189,0.54450798
200703040bos,2007,min,timberwolves,117,1433.6674,1426.189,33.308308,bos,celtics,124,1364.6768,1372.1552,0.45549202
200703040mil,2007,chi,bulls,126,1574.6431,1580.2493,49.261726,mil,bucks,121,1416.3521,1410.7458,0.58310914
200703040mil,2007,mil,bucks,121,1416.3521,1410.7458,31.757704,chi,bulls,126,1574.6431,1580.2493,0.41689083
200703040nok,2007,nok,pelicans,94,1476.0082,1464.4641,37.241589,uta,jazz,108,1604.5461,1616.0902,0.45902267
200703040nok,2007,uta,jazz,108,1604.5461,1616.0902,52.793476,nok,pelicans,94,1476.0082,1464.4641,0.54097736
200703040phi,2007,njn,nets,86,1466.8889,1456.9718,36.463745,phi,sixers,99,1421.3163,1431.2334,0.42230725
200703040phi,2007,phi,sixers,99,1421.3163,1431.2334,33.82003,njn,nets,86,1466.8889,1456.9718,0.57769275
200703040pho,2007,lal,lakers,94,1535.8013,1533.3939,44.453236,pho,suns,99,1672.8761,1675.2834,0.20347548
200703040pho,2007,pho,suns,99,1672.8761,1675.2834,58.211468,lal,lakers,94,1535.8013,1533.3939,0.79652452
200703040sea,2007,sea,thunder,96,1458.4456,1462.8386,37.072582,cha,hornets,89,1405.4653,1401.0723,0.70695174
200703040sea,2007,cha,hornets,89,1405.4653,1401.0723,30.800089,sea,thunder,96,1458.4456,1462.8386,0.29304826
200703040was,2007,was,wizards,107,1491.1272,1492.8894,40.212791,gsw,warriors,106,1401.2919,1399.5297,0.74890482
200703040was,2007,gsw,warriors,106,1401.2919,1399.5297,30.648441,was,wizards,107,1491.1272,1492.8894,0.25109518
200703050cle,2007,hou,rockets,85,1556.3945,1551.3252,46.312317,cle,cavaliers,91,1560.1382,1565.2075,0.35498536
200703050cle,2007,cle,cavaliers,91,1560.1382,1565.2075,47.736912,hou,rockets,85,1556.3945,1551.3252,0.64501464
200703050det,2007,gsw,warriors,111,1399.5297,1435.401,34.244564,det,pistons,93,1627.5726,1591.7013,0.13143075
200703050det,2007,det,pistons,93,1627.5726,1591.7013,50.407127,gsw,warriors,111,1399.5297,1435.401,0.86856925
200703050lac,2007,lac,clippers,74,1488.6144,1480.7682,38.942963,sas,spurs,88,1708.3248,1716.171,0.33423138
200703050lac,2007,sas,spurs,88,1708.3248,1716.171,61.584175,lac,clippers,74,1488.6144,1480.7682,0.66576862
200703050mia,2007,atl,hawks,81,1392.5908,1389.9338,29.712038,mia,heat,88,1544.7439,1547.4009,0.18976933
200703050mia,2007,mia,heat,88,1544.7439,1547.4009,45.90707,atl,hawks,81,1392.5908,1389.9338,0.81023067
200703050orl,2007,orl,magic,99,1459.2487,1467.3734,37.544399,mil,bucks,81,1410.7458,1402.6211,0.70158374
200703050orl,2007,mil,bucks,81,1410.7458,1402.6211,30.952648,orl,magic,99,1459.2487,1467.3734,0.29841626
200703050uta,2007,uta,jazz,120,1616.0902,1620.3848,53.205368,cha,hornets,95,1401.0723,1396.7777,0.85977095
200703050uta,2007,cha,hornets,95,1401.0723,1396.7777,30.378658,uta,jazz,120,1616.0902,1620.3848,0.14022905
200703060dal,2007,dal,mavericks,102,1759.3539,1761.0183,64.897331,njn,nets,89,1456.9718,1455.3074,0.91021782
200703060dal,2007,njn,nets,89,1456.9718,1455.3074,36.291374,dal,mavericks,102,1759.3539,1761.0183,0.089782178
200703060den,2007,nok,pelicans,91,1464.4641,1456.0779,36.371147,den,nuggets,106,1479.5919,1487.9781,0.34012687
200703060den,2007,den,nuggets,106,1479.5919,1487.9781,39.697964,nok,pelicans,91,1464.4641,1456.0779,0.65987313
200703060min,2007,min,timberwolves,117,1426.189,1436.843,34.391808,lal,lakers,107,1533.3939,1522.7399,0.48963273
200703060min,2007,lal,lakers,107,1533.3939,1522.7399,43.341324,min,timberwolves,117,1426.189,1436.843,0.51036727
200703060nyk,2007,nyk,knicks,99,1446.9371,1441.5747,34.876171,sea,thunder,100,1462.8386,1468.201,0.61871791
200703060nyk,2007,sea,thunder,100,1462.8386,1468.201,37.630611,nyk,knicks,99,1446.9371,1441.5747,0.38128209
200703060por,2007,por,trailblazers,94,1426.709,1423.6351,33.050167,sas,spurs,99,1716.171,1719.2449,0.25149944
200703060por,2007,sas,spurs,99,1716.171,1719.2449,61.824383,por,trailblazers,94,1426.709,1423.6351,0.74850059
200703060sac,2007,ind,pacers,98,1438.2451,1435.181,34.222118,sac,kings,102,1506.7347,1509.7988,0.2748996
200703060sac,2007,sac,kings,102,1506.7347,1509.7988,41.986229,ind,pacers,98,1438.2451,1435.181,0.7251004
200703060was,2007,tor,raptors,109,1530.9851,1518.1295,42.858994,was,wizards,129,1492.8894,1505.745,0.41184348
200703060was,2007,was,wizards,129,1492.8894,1505.745,41.561153,tor,raptors,109,1530.9851,1518.1295,0.58815652
200703070atl,2007,was,wizards,97,1505.745,1499.8253,40.940239,atl,hawks,100,1389.9338,1395.8535,0.5227384
200703070atl,2007,atl,hawks,100,1389.9338,1395.8535,30.288277,was,wizards,97,1505.745,1499.8253,0.4772616
200703070bos,2007,bos,celtics,80,1372.1552,1355.813,26.48983,hou,rockets,111,1551.3252,1567.6674,0.38799703
200703070bos,2007,hou,rockets,111,1551.3252,1567.6674,47.987705,bos,celtics,80,1372.1552,1355.813,0.61200297
200703070det,2007,cle,cavaliers,101,1565.2075,1574.6982,48.701527,det,pistons,97,1591.7013,1582.2106,0.32559937
200703070det,2007,det,pistons,97,1591.7013,1582.2106,49.458904,cle,cavaliers,101,1565.2075,1574.6982,0.67440063
200703070gsw,2007,den,nuggets,96,1487.9781,1477.2676,38.576862,gsw,warriors,110,1435.401,1446.1116,0.43217373
200703070gsw,2007,gsw,warriors,110,1435.401,1446.1116,35.342236,den,nuggets,96,1487.9781,1477.2676,0.56782627
200703070mia,2007,mia,heat,103,1547.4009,1565.4001,47.756569,chi,bulls,70,1580.2493,1562.25,0.59545326
200703070mia,2007,chi,bulls,70,1580.2493,1562.25,47.434685,mia,heat,103,1547.4009,1565.4001,0.40454674
200703070mil,2007,lal,lakers,90,1522.7399,1505.1287,41.496513,mil,bucks,110,1402.6211,1420.2323,0.52892089
200703070mil,2007,mil,bucks,110,1402.6211,1420.2323,32.707233,lal,lakers,90,1522.7399,1505.1287,0.47107908
200703070phi,2007,sea,thunder,89,1468.201,1463.834,37.176056,phi,sixers,92,1431.2334,1435.6005,0.41027147
200703070phi,2007,phi,sixers,92,1431.2334,1435.6005,34.264923,sea,thunder,89,1468.201,1463.834,0.58972853
200703070pho,2007,pho,suns,115,1675.2834,1676.8026,58.342525,cha,hornets,106,1396.7777,1395.2585,0.89833444
200703070pho,2007,cha,hornets,106,1396.7777,1395.2585,30.23015,pho,suns,115,1675.2834,1676.8026,0.10166556
200703070tor,2007,mem,grizzlies,87,1362.5612,1359.9521,26.871042,tor,raptors,94,1518.1295,1520.7385,0.1867649
200703070tor,2007,tor,raptors,94,1518.1295,1520.7385,43.132019,mem,grizzlies,87,1362.5612,1359.9521,0.8132351
200703070uta,2007,uta,jazz,94,1620.3848,1625.0105,53.646011,ind,pacers,72,1435.181,1430.5553,0.83777493
200703070uta,2007,ind,pacers,72,1435.181,1430.5553,33.751106,uta,jazz,94,1620.3848,1625.0105,0.16222507
200703080orl,2007,chi,bulls,100,1562.25,1581.2245,49.359821,orl,magic,76,1467.3734,1448.3989,0.49262732
200703080orl,2007,orl,magic,76,1467.3734,1448.3989,35.577789,chi,bulls,100,1562.25,1581.2245,0.50737268
200703080sac,2007,sas,spurs,100,1719.2449,1724.6211,62.239914,sac,kings,93,1509.7988,1504.4226,0.65249443
200703080sac,2007,sac,kings,93,1509.7988,1504.4226,41.422462,sas,spurs,100,1719.2449,1724.6211,0.34750554
200703090atl,2007,mem,grizzlies,105,1359.9521,1357.6641,26.659964,atl,hawks,106,1395.8535,1398.1416,0.31382197
200703090atl,2007,atl,hawks,106,1395.8535,1398.1416,30.512243,mem,grizzlies,105,1359.9521,1357.6641,0.68617803
200703090bos,2007,bos,celtics,118,1355.813,1369.6761,27.7775,sea,thunder,103,1463.834,1449.9708,0.4884589
200703090bos,2007,sea,thunder,103,1463.834,1449.9708,35.739876,bos,celtics,118,1355.813,1369.6761,0.51154113
200703090den,2007,den,nuggets,82,1477.2676,1465.2367,37.321964,det,pistons,95,1582.2106,1594.2415,0.49288693
200703090den,2007,det,pistons,95,1582.2106,1594.2415,50.659172,den,nuggets,82,1477.2676,1465.2367,0.5071131
200703090gsw,2007,lac,clippers,89,1480.7682,1472.7394,38.103878,gsw,warriors,99,1446.1116,1454.1404,0.40705657
200703090gsw,2007,gsw,warriors,99,1446.1116,1454.1404,36.170616,lac,clippers,89,1480.7682,1472.7394,0.59294343
200703090hou,2007,hou,rockets,112,1567.6674,1574.2589,48.657059,njn,nets,91,1455.3074,1448.7158,0.77249306
200703090hou,2007,njn,nets,91,1455.3074,1448.7158,35.610451,hou,rockets,112,1567.6674,1574.2589,0.22750694
200703090mia,2007,mia,heat,105,1565.4001,1570.0005,48.22509,min,timberwolves,91,1436.843,1432.2427,0.78846216
200703090mia,2007,min,timberwolves,91,1436.843,1432.2427,33.922699,mia,heat,105,1565.4001,1570.0005,0.21153784
200703090phi,2007,lal,lakers,92,1505.1287,1492.6052,40.182995,phi,sixers,108,1435.6005,1448.1239,0.45625967
200703090phi,2007,phi,sixers,108,1435.6005,1448.1239,35.549446,lal,lakers,92,1505.1287,1492.6052,0.54374033
200703090pho,2007,pho,suns,104,1676.8026,1677.6796,58.417984,nok,pelicans,103,1456.0779,1455.2009,0.86368501
200703090pho,2007,nok,pelicans,103,1456.0779,1455.2009,36.280354,pho,suns,104,1676.8026,1677.6796,0.13631499
200703100atl,2007,atl,hawks,99,1398.1416,1404.1104,31.099621,min,timberwolves,93,1432.2427,1426.2739,0.59371507
200703100atl,2007,min,timberwolves,93,1432.2427,1426.2739,33.316906,atl,hawks,99,1398.1416,1404.1104,0.40628493
200703100cha,2007,cha,hornets,107,1395.2585,1381.2146,28.872053,mem,grizzlies,115,1357.6641,1371.708,0.68827295
200703100cha,2007,mem,grizzlies,115,1357.6641,1371.708,27.968784,cha,hornets,107,1395.2585,1381.2146,0.31172705
200703100ind,2007,ind,pacers,96,1430.5553,1422.2075,32.906151,phi,sixers,100,1448.1239,1456.4717,0.61645144
200703100ind,2007,phi,sixers,100,1448.1239,1456.4717,36.411934,ind,pacers,96,1430.5553,1422.2075,0.38354856
200703100mil,2007,cle,cavaliers,94,1574.6982,1578.6084,49.096458,mil,bucks,92,1420.2323,1416.3221,0.57774699
200703100mil,2007,mil,bucks,92,1420.2323,1416.3221,32.314663,cle,cavaliers,94,1574.6982,1578.6084,0.42225304
200703100sas,2007,njn,nets,77,1448.7158,1446.4884,35.381016,sas,spurs,93,1724.6211,1726.8485,0.10304087
200703100sas,2007,sas,spurs,93,1724.6211,1726.8485,62.410351,njn,nets,77,1448.7158,1446.4884,0.89695913
200703100uta,2007,uta,jazz,96,1625.0105,1627.9916,53.928295,nok,pelicans,86,1455.2009,1452.2198,0.82536805
200703100uta,2007,nok,pelicans,86,1455.2009,1452.2198,35.972073,uta,jazz,96,1625.0105,1627.9916,0.17463195
200703100was,2007,was,wizards,89,1499.8253,1493.2242,40.247902,nyk,knicks,90,1441.5747,1448.1758,0.71319735
200703100was,2007,nyk,knicks,90,1441.5747,1448.1758,35.554794,was,wizards,89,1499.8253,1493.2242,0.28680265
200703110bos,2007,bos,celtics,78,1369.6761,1360.7765,26.947298,chi,bulls,94,1581.2245,1590.1241,0.34476659
200703110bos,2007,chi,bulls,94,1581.2245,1590.1241,50.250256,bos,celtics,78,1369.6761,1360.7765,0.65523338
200703110cle,2007,cle,cavaliers,99,1578.6084,1582.0081,49.438564,ind,pacers,88,1422.2075,1418.8079,0.81396192
200703110cle,2007,ind,pacers,88,1422.2075,1418.8079,32.564034,cle,cavaliers,99,1578.6084,1582.0081,0.18603808
